TF	target	A375	A549	ASC	HA1E	HCC515	HEPG2	MCF7	NPC	PC3	VCAP
ICAM3	TMEM5	0	0	0	0	0	0	0	0	1	0
ICAM3	TRAPPC3	0	0	0	1	0	0	0	0	0	0
ICAM3	TXLNA	0	0	1	0	0	0	0	0	0	0
ICAM3	VAV3	0	0	0	0	0	0	0	0	1	0
ICAM3	ZFP36	1	0	0	0	0	0	0	0	0	0
ICMT	AARS	0	0	0	0	0	0	1	0	0	0
ICMT	ABHD6	0	0	0	0	0	0	1	0	0	0
ICMT	ACAA1	0	0	0	0	1	0	0	0	0	0
ICMT	ALDOA	0	0	0	0	0	0	1	0	0	0
ICMT	APPBP2	0	0	0	0	0	0	1	0	0	0
ICMT	ARHGEF2	0	0	0	0	0	0	1	0	0	0
ICMT	ARL4C	0	0	0	0	0	0	0	0	0	1
ICMT	CLTC	0	0	0	0	0	0	1	0	0	0
ICMT	DAXX	0	0	0	1	0	0	0	0	0	0
ICMT	DMTF1	0	0	0	0	0	0	1	0	0	0
ICMT	EGR1	0	0	0	0	1	0	0	0	0	0
ICMT	FDFT1	0	0	0	1	0	0	0	0	0	0
ICMT	GNAS	0	0	0	0	0	0	1	0	0	0
ICMT	IFRD2	0	0	0	0	0	0	1	0	0	0
ICMT	PAFAH1B1	0	0	0	1	0	0	0	0	0	0
ICMT	PYGL	0	0	0	0	1	0	1	0	0	0
ICMT	UBR7	0	0	0	0	1	0	0	0	1	0
ID2	CCND1	0	0	0	0	1	0	0	0	0	0
ID2	CD97	0	0	0	0	1	0	0	0	0	0
ID2	CDCA4	0	0	0	0	0	0	1	0	0	0
ID2	CNPY3	0	0	0	0	0	0	1	0	0	0
ID2	CREG1	0	0	0	0	1	0	0	0	0	0
ID2	DDIT4	0	0	0	0	0	0	0	0	1	0
ID2	DDR1	0	0	0	0	0	0	1	0	0	0
ID2	DYNLT3	0	0	0	0	0	0	0	0	0	1
ID2	ERBB3	0	0	0	0	1	0	0	0	0	0
ID2	GNAS	0	0	1	0	0	0	0	0	0	0
ID2	HOXA5	0	0	0	0	0	0	0	0	0	1
ID2	IDE	0	0	0	0	1	0	0	0	0	0
ID2	KIAA1033	0	0	0	0	0	0	0	0	0	1
ID2	NCOA3	0	0	0	0	0	0	0	0	1	1
ID2	NUSAP1	0	0	0	1	0	0	0	0	0	0
ID2	POLR2I	0	0	1	0	0	0	0	0	0	0
ID2	SCP2	0	0	1	0	0	0	0	0	0	0
ID2	SLC35A3	0	0	0	0	1	0	0	0	1	0
ID2	SMNDC1	0	0	0	0	0	0	1	0	0	0
ID2	SORBS3	0	0	0	0	0	0	1	0	0	0
ID2	SUV39H1	0	0	0	0	0	0	0	0	1	0
ID2	TBP	0	0	0	0	0	0	0	0	0	1
ID2	TCFL5	0	0	1	0	0	0	0	0	0	0
ID2	TIMELESS	0	0	0	0	0	0	1	0	0	0
ID2	TLR4	0	0	0	0	0	0	0	0	1	0
ID2	TRAPPC6A	0	0	0	0	0	0	1	0	0	0
ID2	VGLL4	0	0	0	0	0	0	1	0	0	0
IDE	ADH5	0	0	1	0	0	0	0	0	0	0
IDE	BACE2	0	0	1	0	0	0	0	0	0	0
IDE	CAST	0	0	1	0	0	0	0	0	0	0
IDE	CBR3	0	1	0	0	0	0	0	0	0	0
IDE	CLTB	0	0	1	0	0	0	0	0	0	0
IDE	CSK	0	1	0	0	0	0	0	0	0	0
IDE	DSG2	0	0	0	0	1	0	0	0	0	0
IDE	DYNLT3	0	1	0	0	0	0	0	0	0	0
IDE	DYRK3	0	0	1	0	0	0	0	0	0	0
IDE	ERBB2	0	0	0	0	0	0	0	0	0	1
IDE	EVL	0	0	0	0	1	0	0	0	0	0
IDE	FIS1	0	1	0	0	0	0	0	0	0	0
IDE	FKBP4	0	1	0	0	0	0	0	0	0	0
IDE	HOXA5	0	0	0	0	1	0	0	0	0	0
IDE	IQGAP1	0	0	1	0	0	0	0	0	0	0
IDE	LIG1	0	1	0	0	0	0	0	0	0	0
IDE	MAPK9	0	0	0	0	1	0	0	0	0	0
IDE	MAPKAPK5	0	0	1	0	0	0	0	0	0	0
IDE	MEST	0	0	1	0	1	0	0	0	0	0
IDE	MSH6	0	0	1	0	0	0	0	0	0	0
IDE	MYCBP	0	0	1	0	0	0	0	0	0	0
IDE	NR3C1	0	0	1	0	0	0	0	0	0	0
IDE	NRIP1	0	0	0	0	0	0	0	0	0	1
IDE	NUCB2	0	0	1	0	0	0	0	0	0	0
IDE	PFKL	0	0	0	0	0	0	0	0	0	1
IDE	PRKX	0	0	0	0	1	0	0	0	0	0
IDE	PRUNE	0	1	0	0	0	0	0	0	0	0
IDE	RAB21	0	0	0	0	0	0	0	0	0	1
IDE	RPS6KA1	0	0	1	0	0	0	0	0	0	0
IDE	RRP12	0	0	0	0	1	0	0	0	0	0
IDE	SCAND1	0	0	0	0	0	0	0	0	0	1
IDE	SLC35F2	0	0	0	0	1	0	0	0	0	0
IDE	SORBS3	0	1	0	0	0	0	0	0	0	0
IDE	SYPL1	0	1	0	0	0	0	0	0	0	0
IDE	TBC1D9B	0	0	0	1	0	0	0	0	0	0
IDE	TM9SF2	0	0	1	0	0	0	0	0	0	0
IDE	TMEM2	0	1	0	0	0	0	0	0	0	0
IDE	TOR1A	0	1	0	0	0	0	0	0	0	0
IDE	TSPAN6	0	1	0	0	0	0	0	0	0	0
IDE	TXNRD1	0	0	1	0	0	0	0	0	0	0
IDE	UBR7	0	0	0	0	1	0	0	0	0	0
IDE	VGLL4	0	1	0	0	0	0	0	0	0	0
IER3	MYC	0	0	0	0	0	0	0	0	0	1
IER3	PARP2	0	1	0	0	0	0	0	0	0	0
IER3	RAD9A	0	0	0	0	0	0	0	0	0	1
IER3	WRB	0	0	0	0	0	0	0	0	0	1
IFRD2	ABCC5	0	1	0	0	0	0	0	0	0	0
IFRD2	ALAS1	0	1	0	0	0	0	0	0	0	0
IFRD2	BDH1	0	1	0	0	0	0	0	0	0	0
IFRD2	BHLHE40	1	0	0	1	0	0	0	0	0	0
IFRD2	CASP2	0	1	0	0	0	0	0	0	0	0
IFRD2	CDC45	0	0	1	0	0	0	0	0	0	0
IFRD2	CREB1	0	1	0	0	0	0	0	0	0	0
IFRD2	CSNK1E	0	0	0	0	0	0	0	0	0	1
IFRD2	CTNND1	0	0	1	0	0	0	0	0	0	0
IFRD2	CTSD	0	0	1	0	0	0	0	0	0	0
IFRD2	EPRS	0	0	0	0	1	0	0	0	0	0
IFRD2	ETS1	0	1	0	0	0	0	0	0	0	0
IFRD2	ETV1	0	1	0	0	0	0	0	0	0	0
IFRD2	FOXO3	0	0	0	0	1	0	0	0	0	0
IFRD2	G3BP1	0	0	0	1	0	0	0	0	0	0
IFRD2	GALE	1	0	0	1	0	0	0	0	0	1
IFRD2	GNAI1	0	1	0	0	0	0	0	0	1	0
IFRD2	HS2ST1	0	0	1	0	0	0	0	0	0	0
IFRD2	IQGAP1	0	1	0	0	1	0	0	0	0	0
IFRD2	KCTD5	0	1	0	0	0	0	0	0	0	0
IFRD2	KEAP1	0	0	1	0	0	0	0	0	0	0
IFRD2	MAST2	0	0	0	0	0	0	0	0	0	1
IFRD2	MNAT1	0	1	0	0	0	0	0	0	0	0
IFRD2	MSRA	0	0	1	0	0	0	0	0	0	0
IFRD2	MYCBP2	1	0	0	0	0	0	0	0	0	0
IFRD2	NISCH	0	0	0	0	1	0	0	0	0	0
IFRD2	NR1H2	0	1	0	0	0	0	0	0	0	0
IFRD2	PCBD1	1	1	1	1	1	0	0	0	1	1
IFRD2	PEX11A	1	1	0	1	0	0	0	0	0	0
IFRD2	PIP4K2B	0	1	0	0	0	0	0	0	0	0
IFRD2	PLA2G15	1	0	0	1	0	0	0	0	0	0
IFRD2	PNP	0	1	0	0	0	0	0	0	0	0
IFRD2	PPARG	0	1	0	0	0	0	0	0	0	0
IFRD2	RAD51C	1	0	0	1	0	0	0	0	0	0
IFRD2	RAI14	0	0	1	0	0	0	0	0	0	0
IFRD2	RFC2	0	0	0	0	1	0	0	0	0	0
IFRD2	RGS2	0	1	0	0	0	0	0	0	0	0
IFRD2	RNMT	1	1	1	0	1	0	0	0	0	0
IFRD2	SATB1	1	1	0	0	1	0	0	0	0	1
IFRD2	SCARB1	1	0	0	0	1	0	0	0	0	0
IFRD2	SCP2	0	1	0	1	1	0	0	0	0	0
IFRD2	SDHB	0	1	0	0	0	0	0	0	0	0
IFRD2	SLC25A14	0	0	1	0	0	0	0	0	0	0
IFRD2	SMC1A	0	1	0	0	0	0	0	0	0	0
IFRD2	TERF2IP	0	1	0	1	1	0	0	0	0	1
IFRD2	TM9SF2	0	0	0	0	0	0	0	0	0	1
IFRD2	TUBB6	1	1	1	1	1	0	0	0	0	1
IFRD2	ZFP36	0	0	0	1	0	0	0	0	0	1
IFRD2	ZMYM2	0	0	0	0	0	0	0	0	1	0
IFRD2	ZNF274	0	0	0	0	0	0	0	0	0	1
IFRD2	ZW10	1	1	0	1	1	0	0	0	0	1
IGF1R	AARS	0	1	0	0	0	0	0	0	0	0
IGF1R	ACOT9	0	1	0	0	0	0	0	0	0	0
IGF1R	AKAP8L	0	1	0	0	1	0	0	0	0	0
IGF1R	ATF6	0	1	0	0	0	0	0	0	0	0
IGF1R	BAX	0	0	0	0	0	0	0	0	1	0
IGF1R	CDC42	0	1	0	0	0	0	0	0	0	0
IGF1R	CDKN1A	0	1	0	0	0	0	0	0	0	0
IGF1R	CENPE	0	0	0	0	1	0	0	0	0	0
IGF1R	CGRRF1	0	0	0	0	1	0	0	0	0	0
IGF1R	CRELD2	0	1	0	0	0	0	0	0	0	0
IGF1R	CRK	0	1	0	0	0	0	0	0	0	0
IGF1R	CTSD	0	0	1	0	0	0	0	0	0	0
IGF1R	DHDDS	0	1	0	0	0	0	0	0	0	0
IGF1R	EDEM1	0	0	0	0	0	0	0	0	0	1
IGF1R	EGF	0	0	0	0	1	0	0	0	0	0
IGF1R	EIF4EBP1	0	1	0	0	0	0	0	0	0	0
IGF1R	EPHA3	0	1	0	0	0	0	0	0	0	0
IGF1R	FBXO11	0	1	0	0	0	0	0	0	0	0
IGF1R	FDFT1	1	0	0	0	0	0	0	0	0	0
IGF1R	FZD1	0	1	0	0	0	0	0	0	0	0
IGF1R	GATA3	0	1	0	0	0	0	0	0	0	0
IGF1R	GPR56	0	0	0	0	0	0	0	0	1	0
IGF1R	GSTZ1	0	1	0	0	0	0	0	0	0	0
IGF1R	GTF2E2	0	0	1	0	0	0	0	0	0	0
IGF1R	IARS2	0	1	0	0	0	0	0	0	0	0
IGF1R	ICAM1	0	1	0	0	0	0	0	0	0	0
IGF1R	IKBKB	0	1	0	0	0	0	0	0	0	0
IGF1R	KAT6A	0	1	0	0	0	0	0	0	0	0
IGF1R	KDM5B	0	0	0	0	1	0	0	0	0	0
IGF1R	KIAA0753	0	0	0	0	1	0	0	0	0	0
IGF1R	MBNL1	0	0	0	0	0	0	0	0	0	1
IGF1R	ME2	0	0	0	0	0	0	0	0	0	1
IGF1R	MOK	0	0	1	0	0	0	0	0	0	0
IGF1R	MRPL19	1	0	0	0	0	0	0	0	0	0
IGF1R	MYLK	0	1	0	0	0	0	0	0	0	0
IGF1R	NFKBIA	0	1	0	0	0	0	0	0	0	1
IGF1R	P4HA2	0	1	0	0	0	0	0	0	0	0
IGF1R	PAFAH1B1	0	1	0	0	0	0	0	0	0	0
IGF1R	PAFAH1B3	0	0	0	0	1	0	0	0	0	0
IGF1R	PAPD7	0	0	0	0	0	0	0	0	0	1
IGF1R	PARP2	0	0	0	0	0	0	0	0	0	1
IGF1R	PCBD1	0	0	0	0	1	0	0	0	0	0
IGF1R	PCK2	0	0	1	0	0	0	0	0	0	0
IGF1R	PNP	0	0	0	0	1	0	0	0	0	0
IGF1R	PTPN6	0	1	0	0	0	0	0	0	0	0
IGF1R	RBM6	0	1	0	0	0	0	0	0	0	0
IGF1R	RPS6	1	1	0	1	1	0	0	0	1	1
IGF1R	SATB1	0	1	0	0	0	0	0	0	0	0
IGF1R	SGCB	0	0	1	0	0	0	0	0	0	0
IGF1R	SLC25A4	0	1	0	0	0	0	0	0	0	0
IGF1R	SLC2A6	0	0	1	0	0	0	0	0	0	0
IGF1R	SMC3	0	0	0	0	1	0	0	0	0	0
IGF1R	SNX11	0	0	0	1	0	0	0	0	0	0
IGF1R	SOX4	0	0	0	0	0	0	0	0	0	1
IGF1R	STX4	0	0	0	0	1	0	0	0	0	0
IGF1R	TBX2	0	1	1	1	1	0	0	0	0	0
IGF1R	TIMELESS	0	0	0	1	0	0	0	0	0	0
IGF1R	TIMM17B	0	0	1	0	0	0	0	0	0	0
IGF1R	TJP1	0	1	0	0	0	0	0	0	0	0
IGF1R	TRIB3	0	1	0	0	0	0	0	0	0	0
IGF1R	TRIM2	0	0	0	1	0	0	0	0	0	0
IGF1R	TWF2	0	1	0	0	0	0	0	0	0	0
IGF1R	UFM1	0	0	0	0	0	0	0	0	1	0
IGF1R	YKT6	0	0	0	0	1	0	0	0	0	0
IGF1R	YME1L1	0	0	0	0	1	0	0	0	0	0
IGF2BP2	BLVRA	0	1	0	0	0	0	0	0	0	0
IGF2BP2	KDM5B	0	0	0	0	0	0	0	0	1	0
IGF2BP2	SKP1	0	0	0	1	0	0	0	0	0	0
IGF2BP2	UBE3B	0	0	0	1	0	0	0	0	0	0
IGF2R	ABCF3	0	0	1	0	0	0	0	0	0	0
IGF2R	ATP5S	1	0	1	0	0	0	0	0	1	0
IGF2R	CCNA2	0	0	0	1	0	0	0	0	0	0
IGF2R	SPAG7	0	0	1	0	0	0	0	0	0	0
IGF2R	TERF2IP	0	0	0	1	0	0	0	0	0	0
IGFBP3	APOE	0	0	0	0	1	0	0	0	0	0
IGFBP3	CASK	0	0	0	0	1	0	0	0	0	0
IGFBP3	DDX42	0	0	0	1	0	0	0	0	0	0
IGFBP3	DNMT3A	0	0	0	1	0	0	0	0	0	0
IGFBP3	NUP62	0	1	0	0	0	0	0	0	0	0
IGFBP3	PRKAG2	0	0	0	0	0	0	0	0	1	0
IGFBP3	PRR15L	0	0	0	0	1	0	0	0	0	0
IGFBP3	RSU1	0	1	0	0	0	0	0	0	0	0
IGHMBP2	ABHD4	0	0	1	0	0	0	0	0	0	0
IGHMBP2	AURKB	0	0	0	0	0	0	1	0	0	0
IGHMBP2	BID	0	0	0	0	0	0	1	0	0	0
IGHMBP2	BIRC2	0	0	0	0	0	0	0	0	1	0
IGHMBP2	CAT	0	0	0	0	0	0	1	0	0	0
IGHMBP2	CCNA2	1	0	0	1	0	0	0	0	0	0
IGHMBP2	CD320	0	0	1	0	0	0	0	0	0	0
IGHMBP2	CHAC1	0	0	0	0	0	0	1	0	0	0
IGHMBP2	CNOT4	0	0	1	0	0	0	0	0	0	0
IGHMBP2	DDR1	0	0	0	0	0	0	1	0	0	0
IGHMBP2	DFFB	1	0	0	0	0	0	0	0	0	0
IGHMBP2	DHRS7	1	0	0	0	0	0	0	0	0	0
IGHMBP2	DNMT3A	0	0	0	1	0	0	0	0	0	0
IGHMBP2	DUSP6	0	1	0	0	0	0	0	0	1	0
IGHMBP2	FAM69A	0	0	1	0	0	0	0	0	0	0
IGHMBP2	FOXJ3	0	0	0	0	0	0	0	0	1	0
IGHMBP2	HEATR1	0	0	1	0	0	0	0	0	0	0
IGHMBP2	HSPB1	0	0	0	0	0	0	0	0	0	1
IGHMBP2	IARS2	0	0	0	0	0	0	1	0	0	0
IGHMBP2	IL13RA1	0	0	1	0	0	0	0	0	0	0
IGHMBP2	LGALS8	1	0	0	0	0	0	0	0	0	0
IGHMBP2	MAP2K5	0	0	0	0	0	0	0	0	0	1
IGHMBP2	MAP4K4	0	0	1	0	0	0	0	0	0	0
IGHMBP2	MAPK13	1	0	0	0	0	0	0	0	0	0
IGHMBP2	MCOLN1	0	0	0	0	0	0	1	0	0	0
IGHMBP2	MFSD10	0	0	0	0	1	0	0	0	0	0
IGHMBP2	NFKBIE	0	0	0	0	0	0	0	0	1	0
IGHMBP2	OXSR1	0	0	0	0	0	0	0	0	0	1
IGHMBP2	PAFAH1B1	0	0	0	0	0	0	0	0	0	1
IGHMBP2	PAN2	0	0	0	0	0	0	1	0	0	0
IGHMBP2	PDS5A	0	0	1	0	0	0	0	0	0	0
IGHMBP2	PHKA1	0	0	0	0	0	0	1	0	0	0
IGHMBP2	PIGB	0	0	1	0	0	0	0	0	0	0
IGHMBP2	PIP4K2B	0	0	0	1	0	0	0	0	0	0
IGHMBP2	PRCP	0	0	1	0	0	0	0	0	1	0
IGHMBP2	PRPF4	1	1	1	0	0	0	0	0	0	1
IGHMBP2	PRUNE	0	0	0	0	0	0	0	0	0	1
IGHMBP2	PSMB8	0	0	0	0	0	0	0	0	0	1
IGHMBP2	RPA1	0	0	1	0	0	0	1	0	0	0
IGHMBP2	RSU1	0	0	0	0	0	0	0	0	1	0
IGHMBP2	RUVBL1	0	0	0	0	0	0	0	0	1	0
IGHMBP2	SCYL3	0	0	1	0	0	0	0	0	0	1
IGHMBP2	SMNDC1	0	0	1	0	0	0	0	0	0	0
IGHMBP2	TOR1A	0	1	0	0	0	0	0	0	0	0
IGHMBP2	TSPAN6	0	0	1	0	0	0	0	0	0	0
IGHMBP2	TSTA3	0	0	0	0	0	0	1	0	0	0
IGHMBP2	UGDH	0	0	0	0	0	0	0	0	1	0
IGHMBP2	YKT6	0	0	1	0	0	0	0	0	0	1
IGHMBP2	ZNF589	0	1	0	0	0	0	0	0	0	0
IKBKAP	APP	0	0	0	0	1	0	0	0	0	0
IKBKAP	ARID4B	0	0	0	0	1	0	0	0	0	0
IKBKAP	ARID5B	0	0	1	0	0	0	0	0	0	0
IKBKAP	BHLHE40	0	0	0	0	1	0	0	0	0	0
IKBKAP	BIRC5	0	0	0	0	0	0	0	0	0	1
IKBKAP	CAST	0	0	0	0	0	0	0	0	0	1
IKBKAP	CHEK2	0	0	1	0	0	0	0	0	0	0
IKBKAP	CYTH1	0	0	1	0	0	0	0	0	0	0
IKBKAP	DNMT3A	1	0	0	0	0	0	0	0	0	0
IKBKAP	ENOPH1	0	0	1	0	0	0	0	0	0	0
IKBKAP	EPHB2	0	0	0	0	0	0	0	0	1	0
IKBKAP	EPN2	0	0	0	0	1	0	0	0	0	0
IKBKAP	FBXL12	1	0	0	0	0	0	0	0	0	1
IKBKAP	FGFR4	0	0	0	0	0	0	0	0	0	1
IKBKAP	GPR56	0	0	1	0	0	0	0	0	0	0
IKBKAP	IFRD2	0	0	0	0	0	0	0	0	1	0
IKBKAP	IKBKAP	0	0	1	0	0	0	0	0	0	0
IKBKAP	KAT6A	0	0	1	0	0	0	0	0	0	0
IKBKAP	KIAA0907	0	1	0	0	0	0	0	0	0	0
IKBKAP	KIF14	0	0	1	0	0	0	0	0	0	0
IKBKAP	LOXL1	0	0	0	0	0	0	0	0	0	1
IKBKAP	LSM6	1	0	0	0	0	0	0	0	0	0
IKBKAP	MTF2	0	0	0	0	0	0	0	0	0	1
IKBKAP	NISCH	0	1	1	0	0	0	0	0	0	0
IKBKAP	ORC1	0	0	0	0	0	0	0	0	0	1
IKBKAP	PAK4	1	0	0	0	0	0	0	0	0	0
IKBKAP	PHKB	0	0	0	0	0	0	0	0	0	1
IKBKAP	PNP	0	0	0	0	0	0	0	0	1	0
IKBKAP	PUF60	0	0	1	0	0	0	0	0	0	0
IKBKAP	RBM6	0	0	1	0	0	0	0	0	0	0
IKBKAP	RPA3	0	0	1	0	0	0	0	0	0	0
IKBKAP	RRP1B	0	0	1	0	0	0	0	0	0	0
IKBKAP	SCRN1	0	0	0	0	0	0	0	0	0	1
IKBKAP	SNCA	0	0	0	0	0	0	0	0	0	1
IKBKAP	SORBS3	1	0	0	0	0	0	0	0	0	0
IKBKAP	TRAPPC6A	0	0	1	0	0	0	0	0	0	0
IKBKAP	TSC22D3	0	1	0	0	0	0	0	0	0	0
IKBKAP	UBE2L6	1	0	0	0	0	0	0	0	0	0
IKBKB	ARL4C	0	0	0	0	0	0	1	0	0	0
IKBKB	ATP2C1	0	0	0	0	0	0	1	0	0	0
IKBKB	CASP3	0	0	0	0	0	0	1	0	0	0
IKBKB	CRYZ	0	0	0	0	0	0	1	0	0	0
IKBKB	DMTF1	0	0	0	0	0	0	1	0	0	0
IKBKB	ECH1	0	0	0	1	0	0	0	0	0	0
IKBKB	ELAVL1	0	0	0	0	0	0	1	0	0	0
IKBKB	FBXO7	0	0	0	0	0	0	1	0	0	0
IKBKB	PIK3CA	0	0	0	0	0	0	1	0	0	0
IKBKB	PLCB3	0	0	0	0	0	0	1	0	0	0
IKBKB	POLR2K	0	0	0	0	0	0	1	0	0	0
IKBKB	RNH1	0	0	0	0	0	0	1	0	0	0
IKBKB	RRP1B	0	0	0	0	0	0	1	0	0	0
IKBKB	S100A4	0	0	0	0	0	0	1	0	0	0
IKBKB	SUPV3L1	0	0	0	0	0	0	1	0	0	0
IKBKB	TCEAL4	0	0	0	0	0	0	1	0	0	0
IKBKB	TRIB1	0	0	0	0	0	0	1	0	0	0
IKBKB	TSPAN4	0	0	0	0	0	0	1	0	0	0
IKBKB	YKT6	0	0	0	0	0	0	1	0	0	0
IKBKB	ZNF131	0	0	0	0	0	0	1	0	0	0
IKBKE	ABHD4	0	1	0	0	0	0	0	0	1	1
IKBKE	ARHGAP1	0	1	0	0	0	0	0	0	0	0
IKBKE	BTK	0	0	0	0	0	0	0	0	0	1
IKBKE	CD40	0	0	0	0	0	0	0	0	1	1
IKBKE	CHEK2	0	0	0	0	0	0	0	0	0	1
IKBKE	CHERP	1	0	1	0	1	0	0	0	0	1
IKBKE	CREG1	0	0	0	1	1	0	0	0	0	0
IKBKE	ENOSF1	0	0	0	0	0	0	0	0	0	1
IKBKE	EVL	1	0	0	0	0	0	0	0	0	0
IKBKE	FBXO7	0	0	0	0	0	0	0	0	0	1
IKBKE	GPC1	0	0	1	0	0	0	0	0	0	0
IKBKE	HK1	0	0	0	1	0	0	0	0	0	0
IKBKE	HSD17B11	0	0	0	0	1	0	0	0	0	1
IKBKE	HSPA1A	0	0	0	0	0	0	0	0	0	1
IKBKE	KDM3A	1	0	0	0	0	0	0	0	0	1
IKBKE	MMP2	0	0	0	0	0	0	0	0	0	1
IKBKE	PAFAH1B3	0	0	1	1	0	0	0	0	0	0
IKBKE	PAX8	0	0	0	0	0	0	0	0	0	1
IKBKE	PIK3C3	0	0	0	0	0	0	0	0	0	1
IKBKE	POLD4	0	0	0	0	0	0	0	0	0	1
IKBKE	RFC5	0	0	0	0	1	0	0	0	0	0
IKBKE	RPA1	0	0	1	0	0	0	0	0	0	0
IKBKE	RPP38	0	1	0	0	0	0	0	0	0	0
IKBKE	STUB1	0	0	0	1	0	0	0	0	0	1
IKBKE	TCFL5	0	0	0	0	0	0	0	0	0	1
IKBKE	TFAP2A	0	0	0	1	0	0	0	0	0	0
IKBKE	TP53	0	0	0	0	0	0	0	0	0	1
IKBKE	TSPAN3	0	0	0	0	0	0	0	0	1	0
IKBKE	USP6NL	0	0	1	0	0	0	0	0	0	0
IKBKE	WFS1	0	0	0	1	1	0	0	0	0	0
IKBKE	ZW10	1	0	0	1	0	0	0	0	0	0
IKZF1	ANO10	0	1	0	0	0	0	0	0	0	0
IKZF1	APP	0	0	0	1	0	0	0	0	0	0
IKZF1	ARHGEF2	0	1	0	0	0	0	0	0	0	0
IKZF1	DFFA	0	0	0	1	0	0	0	0	0	0
IKZF1	DUSP14	0	0	0	1	0	0	0	0	0	0
IKZF1	EPHB2	0	0	0	0	0	0	0	0	0	1
IKZF1	GDPD5	0	0	0	0	0	0	0	0	0	1
IKZF1	HES1	0	0	0	0	0	0	0	0	0	1
IKZF1	PIK3R3	0	0	0	0	0	0	0	0	0	1
IKZF1	PTPRF	0	0	0	0	0	0	0	0	0	1
IKZF1	RAE1	0	0	0	1	0	0	0	0	0	1
IKZF1	RALB	0	0	0	0	0	0	0	0	0	1
IKZF1	RAP1GAP	1	0	0	0	0	0	0	0	0	0
IKZF1	TERF2IP	0	0	0	0	0	0	0	0	0	1
IKZF1	USP6NL	0	0	0	0	0	0	0	0	0	1
IKZF1	VAV3	0	1	0	0	0	0	0	0	0	0
IKZF1	ZNF131	0	0	0	1	0	0	0	0	0	0
IL13RA1	CBLB	0	0	0	0	0	0	0	0	1	0
IL13RA1	CLTB	0	0	0	0	0	0	1	0	0	0
IL13RA1	FBXO7	0	0	0	0	0	0	1	0	0	0
IL13RA1	IGHMBP2	0	0	0	0	0	0	1	0	0	0
IL13RA1	LAGE3	0	0	1	0	0	0	0	0	0	0
IL13RA1	PRKCD	0	0	0	0	0	0	1	0	0	0
IL13RA1	PTPN6	0	0	0	0	0	0	0	0	1	0
IL13RA1	SESN1	0	0	0	0	0	0	1	0	0	0
IL13RA1	SLC35F2	0	0	0	1	1	0	1	0	0	0
IL13RA1	SMARCD2	0	0	0	0	0	0	1	0	0	0
IL13RA1	SYNE2	0	0	0	0	0	0	1	0	0	0
IL13RA1	TRIM2	0	0	0	0	0	0	1	0	0	0
IL13RA1	UBE3C	0	0	1	0	0	0	0	0	0	0
IL1B	ABHD6	0	1	0	0	0	0	0	0	0	0
IL1B	APBB2	0	0	0	0	1	0	0	0	0	0
IL1B	C2CD2	1	0	0	0	0	0	0	0	0	0
IL1B	CSK	0	0	0	0	0	0	1	0	0	0
IL1B	DCTD	0	0	0	0	0	0	1	0	0	0
IL1B	DHX29	0	0	0	0	0	0	1	0	0	0
IL1B	DNMT3A	0	0	0	0	1	0	0	0	0	0
IL1B	DPH2	0	0	0	1	0	0	0	0	0	0
IL1B	EPHB2	0	0	0	0	0	0	0	0	1	0
IL1B	FUT1	0	0	0	0	0	0	0	0	0	1
IL1B	GOLT1B	0	0	0	0	1	0	0	0	0	0
IL1B	HN1L	0	0	0	0	0	0	1	0	0	0
IL1B	IKBKE	0	0	0	0	0	0	1	0	0	0
IL1B	MAPKAPK5	0	0	0	0	0	0	1	0	0	0
IL1B	ME2	0	0	0	0	1	0	0	0	0	0
IL1B	PAK1	0	0	0	0	0	0	1	0	0	0
IL1B	PGAM1	0	0	0	0	0	0	1	0	0	0
IL1B	POLD4	0	0	0	0	0	0	0	0	0	1
IL1B	POP4	0	0	0	0	0	0	1	0	0	0
IL1B	PRPF4	1	0	0	0	0	0	0	0	0	0
IL1B	PTK2B	0	1	0	0	0	0	0	0	0	0
IL1B	RALGDS	0	1	0	0	0	0	0	0	0	0
IL1B	RBM6	0	1	0	0	0	0	0	0	0	0
IL1B	STUB1	0	0	0	0	1	0	0	0	0	0
IL1B	TUBB6	0	0	0	1	0	0	0	0	0	0
IL1B	WIPF2	0	0	0	0	0	0	0	0	0	1
IL4R	APPBP2	0	0	0	0	0	0	1	0	0	0
IL4R	ATP2C1	0	0	0	0	0	0	1	0	0	0
IL4R	AURKB	0	0	0	0	0	0	1	0	0	0
IL4R	HDAC2	0	0	0	0	0	0	1	0	0	0
IL4R	HERPUD1	0	0	0	0	0	0	1	0	0	0
IL4R	PEX11A	0	0	0	0	0	0	1	0	0	0
IL4R	PRKAG2	0	0	0	0	0	0	1	0	0	0
IL4R	RPIA	0	0	0	0	0	0	1	0	0	0
IL4R	TBC1D9B	0	0	0	0	0	0	1	0	0	0
IL4R	TRIB1	0	0	0	0	0	0	1	0	0	0
IL4R	TSPAN3	0	0	0	0	0	0	1	0	0	0
IL4R	WASF3	0	0	0	0	0	0	1	0	0	0
IL4R	ZW10	0	0	0	0	0	0	1	0	0	0
ILK	ANKRD10	0	0	0	0	0	0	1	0	0	0
ILK	ANXA7	0	0	0	0	0	0	0	0	1	0
ILK	APOE	0	0	0	0	0	0	1	0	0	0
ILK	ARHGEF2	0	0	0	0	0	0	1	0	0	0
ILK	BID	0	0	0	0	0	0	1	0	0	0
